id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1481,4.267092512666437e-10,3.082719355392699e-13,6.352451172271306e-16,4.446055095186386e-17,4.497567943073655e-11,8.295174805015512e-18,1.6254132388589292e-15,2.5931948144375383e-08,1.5972483335957577e-09,2.9195732203363134e-13,2.1980333109183903e-09,1.1661767302939552e-06,7.771355851589681e-14,9.735587336301421e-11,1.8909050714110975e-10,1.1044011130687936e-14,1.3318142422225066e-10,1.1517062858956706e-09,1.3324260805802624e-07,5.319691428254923e-16,1.1313135324375612e-11,3.0481075659999153e-20,1.0140538816441085e-16,1.727104520495373e-15,1.8595867901094465e-11,4.000113920589046e-18,1.622143044888169e-11,3.202278784345978e-15,6.780801980565791e-15,4.935796932438842e-15,1.260476928589176e-14,1.0811819706329508e-15,8.767033368001487e-18,2.2422075047351386e-12,2.567678470949945e-17,1.2697152662610733e-08,2.2510276940461743e-18,1.746999246654557e-12,6.184688885529303e-16,3.9440835183087865e-17,2.694627832498797e-13,1.8695470336802542e-16,4.244124756666676e-16,2.664617875305919e-12,2.744405813714934e-10,1.3842448170504354e-17,1.1979390461373807e-13,6.292235748281763e-14,1.7054253842463396e-10,0.9999985694885254,1.0839781874852616e-22,1.8555562000612058e-17,5.355774925928838e-15,4.771112975185399e-13,8.81526617025778e-16,3.274128764378408e-17,6.680614500048079e-16,7.459024649564099e-15,9.476757079811618e-16,1.0031599032359062e-12,4.4191931472710444e-14,6.715875422851091e-16,1.6206623543180143e-10,5.058783575281325e-16,1.886499989426152e-13,2.5785678524044633e-14,6.649849204612619e-16,1.155671900899066e-16,2.637400558635084e-15,2.351605780763488e-13,2.9882288050259165e-12,1.8474590746109243e-09,3.6545299581808495e-19,1.2633293022812353e-10,7.449230121636674e-11,3.300784125193079e-13,5.115919335705417e-15,1.7408543732409276e-17,3.749342041056652e-17,1.6827254997734049e-15,4.372432624299982e-11,1.751046436145108e-15,8.639385337414141e-17,2.200245584007719e-15,3.187382664412217e-17,2.143104995495828e-14,8.847765575747957e-11,4.143637201492509e-19,1.784207503963131e-11,7.2697954323075464e-09,6.992712683309872e-15,2.325472481246038e-09,5.012325665632034e-09,8.277814345092338e-08,1.5868100299251697e-15,6.351706938190205e-10,1.4202392009025986e-14,3.624192688577582e-13,2.3374287531560678e-14
1484,7.288618561235478e-15,2.600962251565059e-13,2.612968001691751e-11,3.485342584000025e-16,3.846715968761766e-13,5.005226739740465e-07,1.4458205276459205e-14,4.4762908626809145e-17,9.333169113384253e-16,5.788366747722096e-13,1.906222660323859e-15,1.5310337362055976e-14,1.7016944849898097e-16,1.6596468801035116e-14,2.1319244655239322e-13,2.0550716683942483e-09,8.026726798417844e-14,3.708698554746084e-16,9.53559713828822e-13,5.4856462525666033e-14,4.926684551992281e-16,4.5085760125296304e-10,1.3308883162199692e-10,5.651457166827578e-12,3.9657686856653385e-12,1.1970435059849294e-11,3.6464951058690076e-09,7.876093874314982e-12,7.78212303625958e-12,3.7380077332060946e-12,4.109199925586473e-15,1.1093411345780568e-12,1.0260304907669208e-14,2.273196388069554e-12,3.224919220556899e-10,1.1069956583342755e-11,1.4900394286476715e-12,9.325790140124468e-11,2.88595647379708e-10,8.775193028817685e-13,3.6730852734367936e-12,2.3130057863197636e-15,2.8332086676741142e-11,4.175313727031692e-14,1.5001964514399502e-13,6.986910745849197e-17,4.442634140341267e-13,2.0552622578546946e-14,4.959132398968123e-17,5.902731374431841e-14,2.5333516666690764e-16,3.3469504945315975e-10,6.990476473315729e-19,5.776206929078561e-15,5.9658757101122e-11,9.343964837982277e-12,7.574092109052799e-08,9.356134844738101e-14,8.093642278331894e-19,7.834619282220956e-07,8.722070205565823e-15,7.518737715761503e-11,1.9653324649128445e-13,5.43116884799133e-09,1.496872514827885e-09,8.873485171471962e-13,9.297200787017346e-10,3.9131404783177e-09,1.6869108540595867e-11,1.3103583973092525e-12,9.128352758125402e-07,1.4403713777255689e-09,0.9999973773956299,7.258663288489675e-12,1.7389263640144037e-11,3.2003076404218955e-12,2.036105523550366e-13,2.6601487679300817e-10,4.176439194480963e-09,3.652689295202281e-17,2.773224575328137e-12,4.3185096019077726e-16,1.7213884668815932e-13,5.499687077276105e-13,7.854529065999191e-14,6.200323525548841e-15,2.0712227726248653e-15,1.6222996557235803e-10,2.4351038518943824e-07,4.11051663830298e-15,5.926105418017913e-14,8.599991582042797e-15,9.549183478999544e-15,1.3364927654163639e-13,4.187639570485635e-16,5.809704752801864e-16,2.4365483589083858e-11,1.2373767288575976e-10,2.1408800093499804e-14
1485,1.0462779663380876e-14,2.578450419756656e-13,2.3785295022622777e-14,1.4949162513346742e-13,4.609264792759804e-12,1.9951644232140547e-13,2.674422369761814e-13,2.0542874692996982e-11,2.5268415831947166e-14,2.9733465689574246e-10,3.839171168473765e-12,4.089923399952511e-10,1.9870753931172658e-09,2.8992108713765674e-10,1.5023612562337085e-11,7.173192703886777e-14,1.9934078674638625e-16,1.4910171892718732e-14,7.926556980231148e-12,2.3835669766061884e-13,3.4696052697569257e-09,7.126238110082093e-15,6.892030349203715e-13,2.656957542868099e-09,4.60161097594336e-13,2.760212306114618e-13,1.1232481091083546e-11,2.792301020649945e-17,8.74526733696257e-07,5.1468461437220725e-11,7.603777498052175e-14,6.169565048728606e-14,6.14608059439786e-16,9.386459387528134e-10,1.2493899957579518e-13,2.3222203673900488e-11,7.295878853320892e-13,1.152975572681807e-14,7.1246210320286e-11,2.1066182381412196e-13,3.1981821094965827e-15,6.018147406198354e-14,3.5311630430399834e-15,2.1040725314402237e-13,1.1384160758173834e-13,5.417283070426656e-15,5.652654181176331e-06,1.2160707553790506e-12,1.3962076650386734e-07,2.883896677019493e-09,3.2110225936521353e-12,3.881014259965454e-11,1.3072627702559458e-10,0.9999810457229614,4.528993940766668e-06,6.939098511793418e-06,1.8532720247321777e-08,8.381514262992572e-18,2.4622011594031142e-20,1.471696875964771e-14,1.0456371879463688e-11,4.3354742539081226e-12,5.211417668932183e-12,2.5391843355438695e-15,3.837515194504704e-09,1.3431480927472705e-10,4.208281265778366e-14,9.54271818239227e-17,7.452400363483491e-10,1.6680593573070723e-09,2.35522185088044e-10,8.095422769638372e-12,1.241731242433491e-16,2.1621666262960915e-11,1.1907908437081005e-08,3.637845580328758e-11,2.8384734748190463e-15,7.276633468548304e-16,4.576225940615235e-14,1.8138966995095984e-09,8.438232157459424e-07,7.679242204421902e-15,5.87990551998132e-17,1.2536379052907609e-11,1.2913692789667244e-15,3.498785191690529e-13,4.6181107549170264e-11,2.784698317613186e-15,7.577930644098174e-11,7.925478837944125e-17,2.7383130146523514e-14,4.787123128457971e-11,9.987698446067839e-10,2.3850784458545604e-08,2.3543241064263875e-17,2.6540548211823247e-17,7.498256572938122e-13,2.2102650520374953e-14,6.905545024693538e-09
1486,3.029257958248743e-16,5.443263569916701e-13,1.7093290671787997e-10,4.127993433189481e-11,2.771015876778832e-16,2.932275597463882e-15,6.656514125709737e-14,4.275984101032634e-15,4.755819761441404e-13,6.4118073865532324e-18,2.461702619527273e-09,3.8875655757754883e-17,1.1359366409741806e-13,1.7131900349851188e-14,3.0918579282155723e-16,3.5484701114973927e-13,3.893699073695455e-15,1.6632828537328954e-14,6.16053547634055e-17,1.3889697725311123e-10,2.8396922245356084e-18,3.257447480156661e-12,3.573994309574191e-18,1.4285843448612378e-18,8.298259361519723e-17,2.690087702020196e-16,5.356032999927207e-13,3.961703060926207e-16,3.490810478136083e-14,9.801434837364287e-13,3.252729032302004e-12,1.6653228129825948e-08,0.9999998807907104,2.6411080353977434e-12,4.980661438835909e-10,3.521722301801089e-13,6.377024423928276e-14,1.0600451939846156e-11,1.961590239470557e-15,1.0421043368513683e-12,8.182883190488432e-12,4.595595171769107e-12,3.856595945372909e-11,1.8713894296022058e-17,4.947581899727993e-09,2.2194023008292874e-10,4.76873878926809e-12,4.800614815100911e-16,4.8109130482910734e-18,6.3443704779545e-16,2.604383993621423e-13,1.2424299870167355e-12,1.1912043507012328e-15,1.4127403123414379e-15,5.145415458148535e-17,7.2552627967958916e-12,2.1786344700947674e-14,1.615856960208447e-16,3.1306568546997067e-15,4.312976570938071e-14,1.620190645464396e-15,9.541582959719603e-18,2.399680550229928e-15,5.478630278664496e-15,1.551682515810171e-07,1.4049772630031487e-11,3.29505818246964e-13,9.351037739274703e-14,1.651576791994458e-10,1.4239796136943789e-13,1.8459006862069968e-17,1.0548126438448424e-16,9.52080025197e-15,1.1676604778562694e-12,4.645770310200128e-15,1.282032070564973e-13,7.757078100118129e-17,5.882753668266463e-17,8.827021928774486e-16,2.2614238091725816e-14,4.740326186288902e-16,9.619534335758573e-11,1.9017255082970017e-14,2.7474508779157247e-11,5.285688206568828e-11,9.823360420729236e-15,4.0971399234230254e-16,4.651234096226392e-14,8.732345562248965e-15,5.7768795791178e-16,2.5949396711272277e-12,3.4632199892418742e-15,5.138734761062774e-14,1.8914808142065503e-14,1.598063348318135e-10,5.301546923733552e-16,1.7701686284458474e-16,1.5806815220880538e-13,4.8827220044955766e-11
1487,3.1911275108920806e-14,8.718291644171927e-10,2.151017586271564e-09,4.400118778450507e-13,2.5606833320424016e-10,5.707394166165614e-07,5.365416768654541e-07,7.848904767229423e-14,1.0546708471836919e-11,4.7915907352980014e-11,1.1252461636079847e-12,2.301175569541236e-11,1.1041556124274932e-12,4.5316683738860775e-10,3.415912215132266e-05,2.1910615544129541e-07,1.1009109179838106e-08,2.269364383911121e-12,1.360662027494186e-09,8.132811757377567e-09,7.942541549042954e-15,5.342141662367794e-08,4.2422453816470806e-07,4.7972801946183363e-14,1.9890642952158366e-11,8.730022815761629e-10,9.269843559422952e-08,2.8738952551066177e-07,1.7045816147476245e-11,1.2335090089111989e-13,9.707450988882815e-12,8.170799106754778e-12,1.2289028301915028e-11,1.3242533426164466e-13,3.5965214140176727e-10,2.010047062128706e-08,3.070732930154918e-07,2.0281647195030672e-10,7.312106475865221e-10,8.924494476758582e-10,2.570792787537357e-07,6.4447128189648595e-12,6.094067117601298e-08,5.333149477593224e-09,9.199173867102672e-09,1.454827469431208e-12,8.712851273795508e-11,4.501585493255078e-10,2.9014361442938896e-13,1.694943144170402e-11,2.7624829090910907e-09,8.236293425056829e-09,1.3930479186364305e-14,1.0266046693296893e-11,1.8051010339248386e-11,6.941781134292557e-13,5.4265797189145815e-06,4.1552937091182685e-08,1.0379508667487936e-12,2.3879600519194355e-08,1.0892570179166228e-10,8.975317776320491e-13,5.320091589489095e-10,0.00021164247300475836,6.20489402081148e-08,2.5714665314625906e-13,2.1050896066299174e-06,1.9986175914255e-07,3.892328959143043e-10,3.275290483273352e-09,7.20446688418086e-11,3.275290483273352e-09,4.112668648303952e-06,9.489584812394369e-11,1.4730038300214687e-09,3.538365989097514e-10,8.21073486978463e-11,0.9996817111968994,5.125065945321694e-05,1.0880712495819726e-14,7.3733823491295425e-09,2.7695443161057653e-11,1.9188219084753655e-06,2.7677558591676643e-06,4.514366745006493e-12,1.0342178502487087e-12,4.100284348163008e-12,4.159163324857218e-08,9.478524702899449e-07,1.5322740298806536e-10,3.118449780088045e-13,4.183885529696063e-11,3.6488392168854134e-11,8.633755169129564e-12,3.2646501058053445e-09,1.581599740063666e-08,1.153861362013231e-08,7.119555220924667e-07,8.605259517110997e-13
1489,1.4064632791743747e-10,1.4575621820611673e-09,3.6055098462384194e-07,8.360884762304011e-10,1.3419830802163801e-09,9.442011617011303e-10,1.5072171777319454e-07,8.4100088004746e-12,9.043715776257955e-11,5.520160439864696e-10,2.0572577929395264e-12,3.298513198690678e-11,1.7333969329347276e-11,3.060313391589631e-10,1.9395307582215082e-09,3.58643670317349e-10,1.4791802227520634e-09,2.9318649730214474e-09,5.208201647732835e-10,2.106105796428892e-07,7.399971607702227e-11,2.203804028155787e-09,1.1925341790453015e-11,1.259008175491516e-10,4.3811720917830144e-10,1.0228692559621777e-07,6.252539819229241e-09,3.0719618848706887e-07,7.619931075009134e-11,3.2398964067148484e-10,1.473377686522781e-08,2.3542892080286038e-08,9.823997171309884e-11,9.225957497971393e-11,6.803223868701025e-07,5.304506278669407e-10,8.353616976819467e-06,1.6928603940868925e-07,9.0623739623652e-09,0.00022626001737080514,0.9997537732124329,5.778849843096623e-09,1.8306628435382777e-09,3.0797339150012704e-06,2.5774613554574444e-09,1.7310407329773625e-08,1.8829174330825538e-10,4.3991403231302684e-07,1.357890022646302e-09,2.643218310893758e-09,3.94222610111683e-08,1.5110237505666646e-09,4.9103852928222835e-11,2.1745071021594953e-11,1.8579103810978381e-09,2.7144113345922705e-11,3.7337738456599823e-10,1.1437258535806905e-06,4.989101967112219e-07,1.0220988855280666e-07,4.66559546552503e-09,2.5925869784337863e-10,4.0162509429286786e-10,5.712592177076203e-09,4.178287715816964e-10,3.124936073795048e-11,3.031219025784182e-11,1.5311442780330253e-08,2.3946775229433115e-08,9.238874554284848e-09,7.522036812868116e-12,6.841183730621481e-10,1.8787034150591353e-09,8.48677306208856e-09,1.4887044930134152e-09,4.5432352324681347e-11,2.2117629328022304e-07,1.2772026991569874e-08,6.676269953542757e-11,4.959616051181115e-10,4.108851592299345e-10,4.244744111758791e-09,4.1543907514096645e-07,1.833514340354725e-09,2.1927838711466308e-10,3.6313128504161796e-08,1.0409819672929643e-08,7.595301099172502e-07,1.588732895241307e-10,2.743847744568484e-07,9.852906046603493e-09,8.204723567217798e-10,4.0006692403338207e-10,4.3412089895111805e-11,2.3317245911869122e-09,1.0625146984466483e-07,2.2066192286729347e-06,1.1235965047262653e-08,1.8929859069150012e-10
1490,9.254867651322524e-14,1.645116029893364e-14,4.330422598286532e-07,3.2010946671157114e-10,3.173114711523678e-13,3.738567954021145e-15,1.0062523730924866e-12,5.299665328979686e-13,3.707375457518737e-14,3.93794468672823e-15,1.3196982706631388e-07,3.071185612681798e-13,2.0056817318092612e-11,2.388882819857885e-13,1.735982166936427e-14,2.280243356601267e-14,7.236739143174912e-17,2.764748608004297e-13,6.084930194265314e-14,1.0248109999499988e-10,3.0323267226177453e-13,2.055454295657455e-08,1.2960030785837975e-15,1.577906034999632e-11,4.801742770760287e-12,5.097155770378281e-12,2.3032045563288472e-14,5.708009447758921e-16,9.290094388214598e-11,1.4167485240523803e-10,1.4046514706933522e-06,2.0520463550610657e-08,2.0617225982011433e-10,2.431408481669284e-13,5.841168521092399e-11,1.3655319279839984e-12,1.253350288138444e-12,9.124767781643062e-12,1.4596690826526593e-12,1.1395082100129628e-10,2.278580536058117e-12,7.597505960231586e-16,2.174645114319789e-14,8.683127459239992e-13,5.041579133335805e-12,4.5610529242345876e-11,3.3366609475393716e-09,5.888687398759775e-15,7.552507610194409e-14,2.5509658621580833e-11,3.331426660143494e-13,1.507358021835361e-15,1.1449089593051909e-10,2.3244713445724763e-11,1.5799909991454086e-10,8.950643004546066e-10,1.96252150815035e-12,1.0094095867594233e-14,4.563999867054566e-16,5.2957821233736574e-14,6.303675029878386e-12,4.9901874299429494e-11,8.664036285285781e-13,4.494698807683772e-16,2.2201573912639105e-09,1.0943926875839338e-09,2.6747879153005312e-14,5.526307710057576e-12,0.9999961853027344,4.0942135098864796e-11,1.676593065769172e-11,4.428802227837876e-14,7.189358237687875e-17,9.189650818086648e-09,2.1955012677668528e-13,2.899424797475625e-11,7.168081232744594e-13,3.616924156185081e-18,7.940873392926773e-19,1.0687164347933376e-10,6.150119882765079e-14,1.9329249312249885e-08,9.549496034157081e-16,1.8781329302105382e-14,4.653484133371655e-16,2.8475508409564476e-11,1.952113493075558e-08,2.6012182859080912e-12,1.753266450207555e-13,2.5755241242117997e-14,5.868502732375713e-12,2.351825548543851e-12,1.567362062360189e-08,5.5775422475035086e-11,4.5219862576661995e-11,1.1163251029167357e-16,1.107291036639424e-09,5.647761988983313e-13,1.6478768429806223e-06
1493,1.4276332649387768e-07,0.00010725973697844893,4.705078637812221e-08,2.741782356707745e-10,3.651931137937936e-06,2.983780541399028e-05,7.120909231161932e-07,8.292472841731069e-08,2.6587624546436928e-08,0.0003373453801032156,1.161035045882386e-09,4.251637619745452e-06,1.066676613703521e-08,8.133474125315843e-07,0.00033879559487104416,3.031617836768419e-07,1.6587580830673687e-05,2.9339974005893055e-08,1.1941241609747522e-05,6.8715621637238655e-06,9.858455030098412e-08,3.7583490097858885e-08,1.2185299169686914e-07,3.0387251825914063e-08,4.524528307570108e-08,2.2204922345281375e-08,0.9959243535995483,3.304328856756911e-05,3.794201859363966e-07,3.2245774939099192e-09,2.5966348515815696e-10,1.1648929820751164e-08,6.967851295947014e-11,1.8694032988264553e-08,1.7108821026567966e-09,1.7419199139112607e-05,1.6932153812376782e-07,3.929568848093368e-08,1.667457581788767e-05,2.923455042491696e-07,3.382493332537706e-06,7.638779607077595e-06,1.8634867728906102e-06,3.010865839314647e-06,7.023352281976258e-07,8.851978178237019e-11,1.5298954281206534e-07,0.00015201956557575613,3.0223171052057296e-05,5.0719886530714575e-06,2.1065045530122006e-06,9.318842444372422e-07,5.747244347098501e-10,4.399981207825476e-06,4.2753990783239715e-06,2.8532248563806206e-08,3.96904579247348e-05,1.2622776068837993e-07,7.3087877972000115e-09,1.091456306312466e-05,3.4250081171194324e-07,3.6811876213960204e-08,4.3882010913876e-08,0.0004347683279775083,3.7015920497651678e-06,2.249735731041369e-09,9.897007657855283e-07,1.678273964245136e-09,4.715176515901476e-08,1.1979588521171536e-07,2.8637746396498187e-08,2.9946288577775704e-06,4.5541017357209057e-07,2.305699808857753e-07,6.329960160655901e-05,2.3458878786186688e-05,1.2841362604376627e-06,2.0865016267634928e-05,0.0018885349854826927,7.040341087893864e-10,3.774971992243081e-05,3.475226550975208e-09,6.240838956728112e-07,2.7704389140126295e-05,2.6191752766635545e-08,1.639707306821947e-06,8.265013207164884e-08,3.4869754017563537e-07,0.00027482566656544805,2.032564054843533e-07,8.517924143802702e-09,1.149729655480769e-06,6.398171876753622e-07,1.4338927378787503e-08,4.988744528588995e-09,5.611912638414651e-05,1.1608530030571274e-06,3.843154263449833e-05,2.048953007260934e-07
1495,7.129540009946613e-18,6.686513237492758e-15,5.063898952939461e-11,4.6384149540188577e-17,1.0994762094035729e-13,8.347713388416971e-19,4.496491720629159e-11,2.9956779279416423e-09,2.7322020107510905e-14,8.756179104003566e-18,1.9323676880844687e-08,2.817335531535292e-10,8.498812649460324e-15,1.103695802286142e-12,7.3194186909008945e-16,4.751784953878476e-16,7.164514757209003e-19,2.4122941057885816e-12,1.673382196969598e-14,9.396747194646924e-15,2.074604763425015e-14,9.850852886735624e-17,2.5228741338093367e-16,1.3681003419442443e-14,1.6197582351448227e-14,4.1971140972218174e-17,2.1560547740066306e-14,4.6428585682694925e-17,2.859668068750515e-13,4.367383624886978e-12,4.6068999309811787e-11,7.373975041691239e-11,3.3442836038432774e-14,1.2698464512978652e-13,1.279746081106264e-15,7.727998471186714e-13,2.3786720155556532e-15,7.396303892698991e-14,1.698948827691285e-15,2.7741682157711575e-15,4.992440566720579e-15,1.37342984800902e-20,4.891251046226265e-14,6.231663405784071e-14,1.1293150858904255e-09,1.1188244070352987e-13,2.74658919739712e-12,1.3719199946682402e-15,1.6113206223198674e-15,1.1503237251631049e-10,2.327690638121224e-19,8.464143712524755e-19,8.945966634144042e-09,2.6318278611124624e-13,2.3973269103673043e-16,9.931561229974668e-17,1.6674590097203731e-18,7.298117929859817e-16,2.397090535235461e-15,6.510845274616676e-16,2.819848521351531e-12,8.644075120615072e-17,1.0519900055239173e-11,3.239046442277355e-19,1.0064831607037306e-10,7.104511344408106e-17,2.8271404314827997e-12,1.9805072380398242e-15,6.494741411344762e-10,1.2915322565761056e-13,9.343239276335923e-15,3.150701338825064e-14,4.698757969212972e-22,1.3102722107305453e-07,4.022631464311189e-16,1.9644896332490086e-13,3.248165591542869e-19,1.5939245661195755e-19,2.927102391883023e-21,6.269346153331412e-11,1.494431423228193e-12,2.848383644504793e-07,2.139123831497251e-19,2.3425344665917917e-16,4.737011491594667e-18,4.755794807850778e-15,5.565438665477984e-10,2.010671962300263e-18,2.3244212493499098e-15,9.153022781436919e-15,4.8219081857795235e-14,7.228718085271549e-14,0.9999995231628418,1.4751318656164303e-12,9.328352672287928e-15,6.975667839312274e-15,1.357998186558157e-13,3.7469131079059516e-18,3.4478672087528972e-12
1497,3.9537649598742064e-08,5.708276944460522e-07,1.565897476789313e-13,8.811491982027228e-14,1.799318738449074e-08,1.1746997688813487e-12,3.28565028916844e-14,2.0145764396961585e-12,4.527580586000113e-07,9.49509981751362e-09,8.304737453279643e-10,5.27259347293807e-10,1.7332242954228028e-13,1.5648016194434733e-13,2.9153399694337168e-08,1.0272917499304368e-12,0.9999984502792358,8.834749473879758e-14,2.5726581975860086e-10,4.659312432403473e-12,6.644413491629919e-11,4.8982341620262826e-12,9.882053874743328e-15,1.2495041249772649e-14,7.463083292634162e-14,3.415358002922114e-13,1.4334999853815589e-08,1.7681180955117504e-12,8.394924566699352e-14,6.710064988591164e-15,9.858667295069637e-16,2.1539553127225552e-11,1.4514697291843383e-14,1.9020791614931393e-13,5.5756208027293863e-14,1.1236678254533672e-08,8.183117269737472e-13,2.1124350532697456e-11,5.736652038818013e-12,2.281753085087157e-11,6.203308266367058e-12,1.174138702930705e-10,5.066197569965347e-13,2.483696625102394e-12,4.818692320163187e-11,5.485793001024715e-16,3.504817421527695e-13,4.2337539724046636e-11,4.3712894415293135e-11,3.0338224377146616e-08,3.501325883956477e-15,3.335250695415959e-12,1.235303850550607e-16,3.532528273803709e-13,4.5434177253778074e-12,8.819142383606829e-14,1.3284524869039416e-10,5.6420843440785264e-15,1.4958771255100395e-14,1.8183326372378517e-11,1.07898072258545e-13,1.6901276995236365e-14,1.0746225009026014e-13,2.031671705871041e-11,2.6921671558710614e-09,2.7932395437434143e-13,1.8657477838623752e-14,4.8623843619071856e-17,1.137114355584043e-13,3.084567323785592e-12,1.851934709371731e-14,1.5645436335365304e-11,1.1307513085589971e-13,1.3763710223629877e-12,2.574586233095033e-07,1.9115091454136035e-10,1.9093052334474836e-13,3.766702390533422e-13,5.7083147098069276e-09,1.0159626174511868e-16,2.3367800749962697e-12,5.029982168085721e-14,5.004625186488809e-13,2.6917255091518655e-09,5.027177607530575e-08,1.4834592972426397e-12,2.937309726027651e-15,1.6170317038502469e-13,1.710911828878281e-10,8.072355228705419e-09,2.2516957916274283e-12,3.494800976389101e-11,6.754826732680019e-12,4.939715303464709e-11,1.7893109216515768e-09,7.550892178187496e-08,8.334084290739785e-12,9.027168346165126e-09,2.5098122365119213e-12
